cl_id,successful,paid_amount,co_name,datecl,payment_method,mid,card_brand
1270,0,2912,Turkey,3/27/2021,Bank transfers,132,Amex
8347,0,3969.68,United States,2/12/2021,E-Wallet,187,Visa
9078,1,1251.8,Norway,2/12/2021,Bank transfers,214,Amex
8551,1,1293.4,Germany,1/4/2021,Prepaid cards,120,MasterCard
9072,0,1754.52,Turkey,1/27/2021,E-Wallet,203,MasterCard
2251,0,1501.84,Switzerland,2/20/2021,Bank transfers,108,Amex
1124,1,1910.2,Turkey,1/4/2021,E-Wallet,202,Amex
5520,0,4000.8,Denmark,3/22/2021,Mobile,60,Visa
2715,1,4698.88,Spain,3/11/2021,Credit cards,41,MasterCard
6308,1,3908.92,United Kingdom,1/24/2021,Prepaid cards,36,Visa
4555,1,2489.36,Ireland,3/14/2021,Bank transfers,75,Amex
4757,0,1738.96,Iran,1/31/2021,Prepaid cards,30,JBC
6083,1,4057.08,Australia,3/15/2021,E-Wallet,145,MasterCard
3072,1,2876.16,Germany,2/24/2021,Prepaid cards,136,JBC
7311,1,2624.44,United States,2/23/2021,Prepaid cards,4,Visa
5222,1,2678.12,Switzerland,1/28/2021,Prepaid cards,197,MasterCard
3898,1,4104.56,Switzerland,1/28/2021,Bank transfers,54,JBC
4554,1,1066.4,United States,3/30/2021,Credit cards,69,JBC
7266,1,4568.64,Switzerland,1/6/2021,Mobile,223,JBC
6820,1,2661.84,Iran,2/21/2021,Mobile,186,MasterCard
3734,1,3830.4,United Kingdom,2/2/2021,Bank transfers,46,JBC
3770,0,1080.4,Germany,3/14/2021,Bank transfers,253,JBC
377,0,4838.44,Iran,1/13/2021,Bank transfers,154,MasterCard
2158,1,1575.04,Australia,2/27/2021,Bank transfers,83,Visa
2784,1,4056.44,Norway,3/3/2021,Prepaid cards,257,JBC
3393,0,2445.24,Australia,2/19/2021,Bank transfers,82,MasterCard
6561,0,2728.2,Iran,2/12/2021,Bank transfers,255,MasterCard
6527,0,2086.92,Germany,2/21/2021,E-Wallet,56,JBC
5594,1,1559.84,Netherlands,3/2/2021,Prepaid cards,238,Amex
7512,1,1787.36,Denmark,1/12/2021,Mobile,266,Visa
5583,1,1814.88,Iran,2/11/2021,Bank transfers,229,Amex
6212,1,4961.28,Iran,3/20/2021,Bank transfers,178,MasterCard
4041,1,4858.04,Iran,1/13/2021,Prepaid cards,208,Visa
8694,1,4814.64,Brazil,3/30/2021,Bank transfers,15,JBC
4661,0,2258.8,Australia,1/25/2021,E-Wallet,111,Amex
7470,1,3049,Denmark,3/2/2021,Credit cards,107,Amex
8417,0,3155.8,Norway,3/1/2021,Bank transfers,25,JBC
1111,1,2011.44,Iran,1/8/2021,Prepaid cards,108,Amex
9804,1,3885.12,Denmark,3/29/2021,Mobile,17,Visa
7140,1,2597.44,Norway,3/11/2021,Prepaid cards,34,MasterCard
7339,1,2361.68,Norway,4/1/2021,E-Wallet,111,Visa
3753,0,3235.28,Norway,3/18/2021,Bank transfers,263,JBC
1834,1,1746.04,United Kingdom,2/21/2021,Prepaid cards,57,JBC
1519,0,3687.96,Spain,3/30/2021,Credit cards,298,Visa
6050,0,3869.84,Denmark,3/20/2021,E-Wallet,131,Amex
5340,0,3424.96,United Kingdom,1/8/2021,E-Wallet,300,JBC
5511,1,2136.8,Australia,1/9/2021,Prepaid cards,75,JBC
1127,0,2969.8,Canada,2/19/2021,Bank transfers,204,JBC
4706,0,1408.12,Finland,2/1/2021,Prepaid cards,248,JBC
6784,1,1872.88,New Zealand,1/14/2021,E-Wallet,16,Visa
4895,1,3480.92,Germany,1/1/2021,Credit cards,174,MasterCard
1725,0,1124.96,Denmark,3/24/2021,Prepaid cards,126,JBC
780,1,4755.96,Canada,1/1/2021,Bank transfers,119,JBC
340,0,1933.68,France,3/29/2021,Credit cards,185,Visa
9082,1,1220.48,Ireland,3/18/2021,Mobile,43,Amex
342,0,1020.04,New Zealand,2/4/2021,Prepaid cards,201,Visa
2621,0,2024.88,France,1/23/2021,E-Wallet,243,JBC
8995,1,4773.48,Iran,3/28/2021,Credit cards,223,Visa
3241,0,3430.96,Ireland,1/22/2021,Mobile,9,Visa
3791,0,2528.76,Brazil,1/18/2021,Prepaid cards,300,Amex
1227,1,3268.32,Denmark,1/18/2021,Bank transfers,59,Visa
1926,1,2474.12,Spain,2/20/2021,Bank transfers,121,MasterCard
6759,0,3733.08,New Zealand,1/27/2021,Prepaid cards,133,Visa
4042,0,2268.8,Ireland,1/31/2021,Mobile,83,Visa
1371,1,3306.92,New Zealand,3/23/2021,Prepaid cards,139,Visa
5704,0,4577.12,Australia,3/14/2021,Bank transfers,281,JBC
9129,1,4879.12,Netherlands,3/31/2021,Credit cards,13,JBC
7904,1,3264.8,Denmark,3/26/2021,Mobile,123,Visa
5578,1,3054.12,France,2/1/2021,Bank transfers,54,Amex
6376,1,4209.92,New Zealand,2/6/2021,Bank transfers,97,JBC
9353,1,1857.08,Ireland,1/14/2021,Mobile,275,JBC
1762,1,1799,Canada,2/18/2021,E-Wallet,15,Amex
7329,1,3752.08,Iran,1/27/2021,Prepaid cards,54,MasterCard
5847,1,1467.12,Brazil,3/15/2021,Bank transfers,11,Amex
4709,1,3566.08,Norway,2/23/2021,E-Wallet,1,JBC
2823,0,1987.52,Iran,3/15/2021,Prepaid cards,48,JBC
593,1,3494.6,Denmark,1/4/2021,Mobile,75,JBC
2144,1,2567.24,France,3/12/2021,Bank transfers,6,JBC
2501,1,1139.52,Ireland,2/28/2021,Bank transfers,239,Visa
9879,1,3220.36,Ireland,1/3/2021,Prepaid cards,259,Visa
8287,1,4844.84,Ireland,2/24/2021,E-Wallet,68,Visa
4407,1,2279.88,Germany,2/26/2021,Credit cards,5,Amex
475,1,2013.52,Germany,1/14/2021,E-Wallet,277,Amex
2543,0,3177.2,Finland,3/9/2021,Prepaid cards,109,MasterCard
6981,1,4539.68,Brazil,2/23/2021,Prepaid cards,172,Visa
9385,0,4761.76,Australia,2/4/2021,E-Wallet,275,Amex
6591,1,4210.44,United Kingdom,2/17/2021,Credit cards,28,Visa
9616,0,4084.12,Netherlands,3/10/2021,Prepaid cards,275,Visa
7659,1,3403.08,Australia,4/1/2021,Prepaid cards,209,Amex
5911,0,2614.12,Switzerland,1/2/2021,Credit cards,38,Amex
4643,1,2085.8,Denmark,1/31/2021,E-Wallet,222,Visa
6550,1,2963.44,Australia,2/3/2021,E-Wallet,144,Visa
1915,0,4655.52,United States,3/17/2021,Prepaid cards,99,Amex
498,0,4580.16,France,3/15/2021,Prepaid cards,254,Amex
9789,1,3601.24,Finland,3/28/2021,Credit cards,266,MasterCard
5510,1,1800.84,Switzerland,2/17/2021,Mobile,252,MasterCard
2428,1,1954.4,France,2/14/2021,Bank transfers,78,JBC
8448,1,2925.2,Ireland,3/28/2021,Mobile,293,Amex
617,1,1146.32,Brazil,1/13/2021,Bank transfers,65,JBC
5949,1,3375.64,United Kingdom,1/4/2021,Mobile,154,JBC
6754,0,2990.68,Turkey,2/7/2021,E-Wallet,193,MasterCard
7302,1,3555.48,United Kingdom,3/27/2021,Credit cards,226,MasterCard
1888,1,3555.16,Spain,2/25/2021,Bank transfers,156,Amex
621,0,4256.8,Brazil,3/15/2021,Mobile,80,Amex
3394,0,2013.6,Finland,2/21/2021,E-Wallet,136,Visa
8816,0,1281.76,Brazil,2/6/2021,Mobile,218,Visa
4509,1,1191.52,Iran,1/23/2021,Mobile,253,Amex
6045,0,3359.72,United Kingdom,1/20/2021,Credit cards,192,JBC
9910,1,1484.56,New Zealand,3/10/2021,Mobile,199,JBC
1704,0,3221,Spain,2/9/2021,E-Wallet,62,JBC
3661,1,2475.48,Brazil,1/10/2021,E-Wallet,71,JBC
7658,0,1682.52,United Kingdom,2/24/2021,Prepaid cards,208,JBC
7443,1,4977.56,Norway,2/16/2021,Bank transfers,182,JBC
3468,0,2763.88,Germany,2/8/2021,Prepaid cards,68,Amex
66,1,4360.56,United Kingdom,3/29/2021,Bank transfers,55,Visa
4020,1,2990.88,Switzerland,3/27/2021,Bank transfers,102,JBC
6329,0,4816.24,Australia,1/10/2021,Credit cards,162,Visa
2175,1,1744.2,Ireland,1/25/2021,Bank transfers,4,Visa
9476,1,4543.6,United Kingdom,1/26/2021,Credit cards,219,JBC
2932,0,3309.8,Australia,2/9/2021,Mobile,68,MasterCard
7253,1,1802.04,Canada,3/5/2021,Credit cards,268,Amex
8277,0,3213.44,Brazil,2/10/2021,E-Wallet,147,Amex
965,1,3254.56,United Kingdom,2/17/2021,Prepaid cards,244,Amex
6846,1,4416.4,Denmark,2/20/2021,Credit cards,291,MasterCard
7121,0,3316.4,France,2/11/2021,Credit cards,87,MasterCard
8956,1,2285.4,Spain,2/23/2021,Credit cards,82,Amex
5686,0,2922.8,Denmark,3/10/2021,Prepaid cards,154,MasterCard
6087,0,2048.68,France,3/28/2021,Credit cards,108,JBC
6504,1,4049.48,Denmark,2/6/2021,E-Wallet,111,MasterCard
9451,0,3986.8,United States,2/18/2021,Credit cards,47,MasterCard
1484,1,4972.68,Ireland,2/16/2021,Credit cards,265,MasterCard
8398,0,3884.56,Spain,2/15/2021,E-Wallet,276,JBC
4219,1,1920.32,Turkey,2/7/2021,Credit cards,133,JBC
8622,1,1518.76,France,2/8/2021,E-Wallet,76,MasterCard
6658,1,2707.84,Norway,3/26/2021,Credit cards,8,MasterCard
9665,0,3010.16,New Zealand,1/31/2021,E-Wallet,281,JBC
6775,0,2017.28,Norway,2/17/2021,Mobile,70,MasterCard
4145,1,3310.24,Canada,2/28/2021,Mobile,59,Amex
1244,0,2755.84,Iran,3/29/2021,Credit cards,197,Visa
4470,0,3825.2,Brazil,3/9/2021,E-Wallet,252,JBC
7079,0,2872.76,Norway,1/28/2021,Prepaid cards,63,MasterCard
348,0,2885.52,New Zealand,2/18/2021,Mobile,25,Amex
852,0,4378,Denmark,2/20/2021,Bank transfers,90,MasterCard
6239,1,4761.24,Iran,2/17/2021,Mobile,300,JBC
3967,1,3288.12,Canada,1/6/2021,E-Wallet,215,Visa
9339,1,1081.76,Ireland,3/10/2021,Mobile,113,Amex
3240,1,1019.32,Brazil,3/1/2021,Credit cards,155,Visa
5631,1,4527,Brazil,1/23/2021,E-Wallet,114,Amex
8102,1,2788.96,Switzerland,3/23/2021,Credit cards,177,Amex
2681,0,1460.84,Ireland,1/13/2021,Mobile,96,Amex
2651,0,2109.16,Brazil,3/10/2021,Prepaid cards,163,Amex
2073,1,4162.12,Finland,2/20/2021,Prepaid cards,138,JBC
3648,0,3883.36,Netherlands,3/28/2021,Bank transfers,196,JBC
3339,0,3454,United Kingdom,1/15/2021,Bank transfers,53,MasterCard
9416,1,4301.28,United States,2/28/2021,Bank transfers,46,JBC
2713,1,4903.52,Canada,1/13/2021,E-Wallet,100,MasterCard
6921,0,2162.08,Australia,3/29/2021,Prepaid cards,69,Amex
7577,0,2296.52,Switzerland,3/11/2021,Prepaid cards,231,JBC
3594,0,1209.96,United Kingdom,2/3/2021,Credit cards,103,Amex
3406,1,4507.4,Brazil,1/9/2021,Prepaid cards,113,Amex
2075,0,1802.76,Australia,2/8/2021,Prepaid cards,100,Visa
7516,1,4018.12,New Zealand,1/13/2021,E-Wallet,229,Visa
848,0,3689.28,Switzerland,3/17/2021,Credit cards,59,JBC
7668,0,1981.12,Norway,3/9/2021,Prepaid cards,152,Amex
1313,1,4753.2,France,3/21/2021,Mobile,39,JBC
2631,0,3189.92,United States,2/4/2021,Bank transfers,276,MasterCard
491,1,4285.24,Finland,1/12/2021,Credit cards,291,Visa
238,1,1226.44,Norway,1/13/2021,Credit cards,251,Amex
5638,0,4559.92,United States,2/17/2021,Prepaid cards,237,Amex
6320,1,4839.04,United Kingdom,3/12/2021,Prepaid cards,277,JBC
3500,1,3571.68,Canada,1/6/2021,Prepaid cards,18,MasterCard
1540,1,2746.84,Switzerland,2/15/2021,Credit cards,76,Amex
4237,1,1889.92,Germany,2/13/2021,Prepaid cards,25,Amex
9570,0,2341.2,Turkey,1/3/2021,Credit cards,160,Amex
7682,1,4073.64,Switzerland,1/7/2021,E-Wallet,134,Visa
7563,0,4886.64,Netherlands,1/24/2021,Credit cards,177,MasterCard
7915,1,4121.56,Finland,3/17/2021,E-Wallet,79,Amex
9639,0,3672.2,Iran,2/19/2021,Prepaid cards,213,Visa
2416,1,4130.2,Brazil,3/5/2021,Bank transfers,297,Visa
2856,0,2010.56,Denmark,1/28/2021,Bank transfers,93,Amex
5670,0,1943.72,Brazil,3/30/2021,Mobile,163,MasterCard
3739,1,2498.92,Turkey,3/2/2021,E-Wallet,259,MasterCard
6420,0,4197.6,France,1/19/2021,E-Wallet,271,MasterCard
1464,1,4961.04,Iran,2/5/2021,Credit cards,8,Visa
3636,0,4148.4,Spain,3/26/2021,Credit cards,179,Amex
9750,0,2666.44,United States,3/10/2021,Credit cards,144,Amex
2652,0,3683.08,New Zealand,1/11/2021,E-Wallet,227,JBC
7649,1,2834.04,Canada,3/29/2021,Credit cards,127,Amex
374,1,1205.16,Norway,2/23/2021,Credit cards,72,JBC
2778,0,4574.72,Canada,1/29/2021,Bank transfers,259,JBC
4951,0,3184.2,Denmark,3/28/2021,Credit cards,46,JBC
8523,0,3032.24,Finland,3/7/2021,Bank transfers,287,MasterCard
8554,1,2510.32,Iran,1/9/2021,Bank transfers,227,JBC
516,1,2650.32,Finland,1/21/2021,Prepaid cards,110,Visa
9822,0,4545.72,Finland,2/26/2021,Credit cards,227,Visa
5175,1,3831.64,Netherlands,2/16/2021,E-Wallet,47,Visa
5286,0,4594.56,New Zealand,2/27/2021,Prepaid cards,32,JBC
1142,0,3334.4,Australia,2/10/2021,Credit cards,50,Visa
3809,0,4594.36,Germany,2/15/2021,Mobile,107,Amex
656,0,1129.4,United Kingdom,1/10/2021,Prepaid cards,217,Amex
2690,1,1553,Netherlands,1/13/2021,Credit cards,74,Visa
169,0,4033.84,Netherlands,1/3/2021,Bank transfers,249,Amex
7182,0,1720.8,Finland,2/28/2021,Mobile,171,Amex
792,0,2578,Germany,2/3/2021,E-Wallet,87,MasterCard
2173,1,3867.56,Turkey,1/4/2021,E-Wallet,213,Amex
2686,1,4246.4,Denmark,1/24/2021,E-Wallet,227,MasterCard
7005,0,2587.88,Spain,3/1/2021,Bank transfers,5,Visa
4179,1,2675.72,United Kingdom,2/1/2021,Mobile,198,Visa
5022,1,3780.56,France,1/29/2021,Credit cards,213,JBC
945,0,2174.32,Finland,3/1/2021,Prepaid cards,162,JBC
9213,0,1020.44,United States,2/4/2021,Mobile,11,JBC
6938,1,4422.96,Iran,3/4/2021,Mobile,234,JBC
9386,0,2823.56,Germany,1/6/2021,Mobile,198,JBC
4740,0,1548.84,Spain,2/7/2021,Bank transfers,45,Amex
2858,0,3462.08,Turkey,1/3/2021,Prepaid cards,271,Amex
1960,1,2109.8,Iran,3/10/2021,Mobile,118,Amex
8047,0,4357.88,Turkey,2/10/2021,Mobile,57,JBC
9701,1,4249.6,Turkey,1/1/2021,E-Wallet,171,JBC
2238,1,4516.32,Turkey,1/28/2021,Credit cards,66,JBC
6537,0,2280.04,Finland,2/21/2021,Prepaid cards,62,JBC
8950,0,2238.52,United States,1/20/2021,Credit cards,190,MasterCard
2701,0,4099.36,United Kingdom,1/21/2021,Mobile,124,Amex
5397,1,2824.28,Canada,1/20/2021,Bank transfers,292,Amex
4334,0,1445.2,Germany,2/4/2021,Mobile,269,Visa
5577,0,2871.2,United Kingdom,3/7/2021,Bank transfers,2,Amex
7685,0,2415.6,Netherlands,2/8/2021,Bank transfers,291,JBC
13,1,4820.16,Germany,2/12/2021,Mobile,130,JBC
7576,0,3774.96,Spain,2/17/2021,Mobile,95,JBC
1991,1,2477.16,Canada,3/10/2021,Prepaid cards,60,Visa
6016,1,2518.44,France,2/8/2021,E-Wallet,92,JBC
2614,1,3329.48,United Kingdom,3/2/2021,E-Wallet,38,Amex
1862,0,2903.6,Spain,2/28/2021,Mobile,157,Visa
2570,0,4814.92,Denmark,2/2/2021,Prepaid cards,297,Amex
9058,1,4270.68,Ireland,2/5/2021,Credit cards,181,Visa
7317,0,4765.84,Ireland,3/11/2021,E-Wallet,66,Visa
9453,0,3983.8,New Zealand,3/26/2021,Mobile,103,Amex
5947,0,2688,Denmark,2/11/2021,Bank transfers,205,MasterCard
643,0,2360.4,Australia,1/18/2021,E-Wallet,192,Amex
8441,1,2424.36,United Kingdom,1/21/2021,Prepaid cards,287,MasterCard
2751,1,3386.92,Australia,2/24/2021,E-Wallet,35,JBC
9040,1,3322.28,Brazil,3/14/2021,Bank transfers,212,Visa
7118,0,2271.32,New Zealand,1/13/2021,Credit cards,202,Amex
6689,0,4010.44,Denmark,1/18/2021,Mobile,191,MasterCard
7566,0,2980.08,New Zealand,1/31/2021,Bank transfers,240,Visa
9325,1,1121.92,Norway,3/13/2021,Bank transfers,104,Amex
1008,0,1811.76,Germany,1/29/2021,Bank transfers,263,MasterCard
3421,0,2573.48,Finland,1/23/2021,Credit cards,78,MasterCard
1575,0,4685.56,Switzerland,3/6/2021,Mobile,295,Amex
2153,1,3230.12,United States,2/3/2021,Bank transfers,155,Amex
4831,1,3676.84,Brazil,3/4/2021,Prepaid cards,231,MasterCard
2506,1,1994.04,Netherlands,3/22/2021,Credit cards,98,MasterCard
7319,1,2439.36,Australia,4/1/2021,E-Wallet,256,JBC
2285,0,3588.68,Spain,2/13/2021,Mobile,251,Visa
6335,0,1484.36,Denmark,1/12/2021,Prepaid cards,68,Amex
410,1,1620.48,Australia,3/23/2021,Prepaid cards,189,Visa
2888,0,4401.4,Switzerland,1/24/2021,Credit cards,135,Visa
1636,1,4408.64,Finland,1/9/2021,Credit cards,61,Amex
9835,1,2551,Norway,3/10/2021,Credit cards,49,Amex
4645,1,3306.04,Turkey,1/30/2021,Bank transfers,289,Visa
9482,0,1879.8,Iran,1/12/2021,E-Wallet,50,JBC
6202,1,1311.48,Canada,3/8/2021,E-Wallet,205,MasterCard
7416,0,2411.8,Spain,2/23/2021,E-Wallet,298,MasterCard
7026,0,2424.88,Netherlands,3/15/2021,Mobile,86,Amex
556,1,2338,Canada,1/13/2021,Mobile,32,Visa
2807,1,1878,Norway,2/17/2021,Bank transfers,183,MasterCard
2198,0,1355.96,Spain,1/8/2021,Bank transfers,86,Amex
8321,1,2685.68,Finland,2/11/2021,Bank transfers,82,JBC
9013,0,1490.88,Germany,1/28/2021,Prepaid cards,17,JBC
8160,1,3222.96,Germany,3/26/2021,Credit cards,41,MasterCard
1966,1,2064.76,Turkey,3/7/2021,E-Wallet,91,Amex
8218,0,3677.24,Netherlands,2/3/2021,Prepaid cards,268,JBC
4003,1,4584.36,Switzerland,3/14/2021,Mobile,276,MasterCard
3259,1,4784.96,United States,3/8/2021,Prepaid cards,81,MasterCard
7910,1,2949.96,Brazil,1/15/2021,E-Wallet,187,Visa
8981,0,3803.84,Germany,2/9/2021,Credit cards,142,JBC
2150,0,1188.12,Brazil,3/12/2021,Bank transfers,2,JBC
7550,1,2047.88,Australia,3/7/2021,Prepaid cards,34,Visa
5250,0,1677.16,Ireland,1/28/2021,Prepaid cards,98,MasterCard
5246,0,4010.88,Denmark,3/19/2021,Bank transfers,196,MasterCard
9000,0,1501.56,New Zealand,2/1/2021,Bank transfers,61,Visa
4799,1,4472.16,Australia,3/24/2021,Mobile,4,MasterCard
1435,1,4925.08,Finland,3/1/2021,E-Wallet,32,Visa
8654,0,4569.16,Iran,3/3/2021,Bank transfers,124,JBC
7326,0,1709.64,France,3/1/2021,Credit cards,78,MasterCard
2004,0,4528.72,Iran,3/14/2021,Bank transfers,214,MasterCard
4915,0,3466.28,Iran,2/8/2021,Bank transfers,218,JBC
8498,1,1212.8,United States,3/14/2021,Credit cards,26,Amex
9531,1,4437.24,Germany,3/3/2021,Bank transfers,17,JBC
2263,1,1106.12,Ireland,3/1/2021,Bank transfers,166,Amex
1544,0,2689.68,Denmark,1/3/2021,E-Wallet,111,Visa
2901,0,4284.6,Germany,3/11/2021,Mobile,49,Amex
9895,1,4973.08,Brazil,2/4/2021,Mobile,283,JBC
2903,0,3475.68,Brazil,1/26/2021,Credit cards,248,Amex
5958,1,3845.24,United Kingdom,3/29/2021,Bank transfers,20,JBC
2469,1,2916.76,Netherlands,3/2/2021,Mobile,288,MasterCard
2293,1,3602.88,Denmark,3/20/2021,E-Wallet,291,Visa
8288,0,3314.12,New Zealand,1/3/2021,E-Wallet,177,JBC
8043,1,2135.36,Norway,2/18/2021,Prepaid cards,183,MasterCard
8268,1,3490.12,Spain,3/31/2021,E-Wallet,23,MasterCard
6264,1,4391.36,Germany,1/20/2021,E-Wallet,284,MasterCard
8224,1,3832.16,United Kingdom,3/23/2021,Bank transfers,296,Amex
8765,1,2451.64,Ireland,1/28/2021,Mobile,118,Amex
9161,1,4943.72,Denmark,1/24/2021,E-Wallet,64,Visa
7626,0,1317.68,Ireland,3/12/2021,Prepaid cards,174,Amex
4842,0,1631.32,Switzerland,2/9/2021,E-Wallet,271,Visa
5615,1,4706.72,France,1/8/2021,Mobile,167,Visa
91,1,3676.8,Ireland,1/24/2021,Mobile,257,Visa
3679,1,1084.68,Iran,3/31/2021,Prepaid cards,266,JBC
6555,1,1667.48,Germany,3/20/2021,Bank transfers,300,Amex
9574,0,3838.72,Brazil,1/31/2021,Mobile,111,MasterCard
3503,1,4109.96,Netherlands,2/13/2021,Prepaid cards,129,JBC
2022,0,3082.92,France,3/1/2021,Mobile,104,JBC
3150,1,3681.48,Spain,1/5/2021,Bank transfers,190,Visa
5779,0,1872.68,Germany,1/20/2021,E-Wallet,145,Visa
7767,1,3379.76,United Kingdom,1/28/2021,Prepaid cards,267,Amex
7638,1,1294.08,Canada,1/6/2021,Credit cards,107,JBC
2174,1,2728.4,Australia,4/1/2021,Bank transfers,262,MasterCard
1644,0,1302,Germany,1/3/2021,Credit cards,207,JBC
983,1,1395.88,Germany,1/29/2021,E-Wallet,5,MasterCard
8864,0,1208.6,Canada,3/14/2021,E-Wallet,121,JBC
4384,1,4213.08,Turkey,3/3/2021,E-Wallet,264,JBC
963,0,2449.28,Ireland,3/9/2021,Credit cards,191,Visa
1522,0,4380.72,Ireland,3/29/2021,Prepaid cards,297,MasterCard
2348,1,1203.92,Brazil,3/4/2021,Credit cards,279,JBC
3466,1,2423.32,Germany,3/17/2021,E-Wallet,61,Amex
3210,0,4899.8,Denmark,1/30/2021,Prepaid cards,88,MasterCard
1078,0,2055.28,United Kingdom,3/21/2021,Prepaid cards,82,MasterCard
3190,0,1910.72,New Zealand,1/28/2021,Mobile,116,Amex
7917,1,3736.56,France,3/8/2021,E-Wallet,205,MasterCard
6472,0,2124.04,Ireland,3/22/2021,E-Wallet,156,Amex
9962,0,3807.12,Denmark,3/19/2021,Credit cards,158,Amex
3364,1,3021.2,Canada,1/21/2021,Bank transfers,81,MasterCard
1202,0,2171.96,United Kingdom,2/7/2021,Mobile,28,JBC
5028,1,4310.4,Norway,1/23/2021,E-Wallet,70,JBC
3548,0,4019.44,New Zealand,3/6/2021,Bank transfers,159,JBC
2421,1,4718.36,United Kingdom,1/27/2021,Prepaid cards,74,Visa
7144,1,1489.32,Canada,2/4/2021,Bank transfers,103,Amex
8583,1,4777.88,France,3/19/2021,Prepaid cards,201,Visa
8643,0,1215.52,Australia,1/6/2021,E-Wallet,279,Visa
6027,0,4183.24,Australia,3/2/2021,Bank transfers,107,Amex
1990,0,3113.64,Ireland,1/27/2021,Mobile,278,JBC
1049,1,1519.76,Netherlands,3/16/2021,Prepaid cards,125,JBC
95,0,3839.2,Germany,3/18/2021,Bank transfers,204,Amex
9444,0,2551.8,France,1/10/2021,E-Wallet,129,Amex
2375,0,3608.08,Iran,1/2/2021,Bank transfers,243,JBC
691,0,4390.52,Brazil,2/20/2021,Credit cards,61,Amex
6730,1,4317.4,Finland,3/6/2021,Bank transfers,130,JBC
8651,1,2356.08,Australia,2/22/2021,Prepaid cards,259,MasterCard
1226,1,2306.2,Iran,2/14/2021,Credit cards,4,MasterCard
6261,1,3641.56,Australia,2/16/2021,Bank transfers,12,Amex
3215,1,3953.08,Iran,1/29/2021,Credit cards,196,Amex
2244,0,1204.36,France,3/7/2021,Credit cards,41,MasterCard
2731,1,1633.04,Brazil,1/30/2021,Bank transfers,295,MasterCard
501,0,1935.56,Norway,1/26/2021,Credit cards,134,JBC
121,0,3924.2,France,3/27/2021,E-Wallet,91,MasterCard
942,1,2954.84,France,3/26/2021,E-Wallet,289,MasterCard
9567,1,4365.08,Norway,2/26/2021,E-Wallet,102,Visa
5235,1,4180.8,Canada,1/14/2021,Prepaid cards,182,JBC
9911,0,2646.2,New Zealand,2/9/2021,Credit cards,249,JBC
2566,0,4128.92,Norway,2/18/2021,Bank transfers,157,Visa
7155,0,4977.24,Canada,3/13/2021,Prepaid cards,141,Amex
5474,1,3673.28,United States,2/17/2021,Bank transfers,121,Amex
5797,1,4451.68,Denmark,1/6/2021,Prepaid cards,297,MasterCard
2364,0,3299.12,France,1/22/2021,Bank transfers,215,MasterCard
5144,1,3781.24,Finland,2/10/2021,E-Wallet,265,Amex
8557,0,1332.28,Spain,1/24/2021,Credit cards,167,MasterCard
7202,1,1881.56,Norway,2/20/2021,Bank transfers,136,Amex
2003,0,4388.24,United States,2/4/2021,Prepaid cards,139,MasterCard
5560,1,2066.68,Turkey,2/16/2021,E-Wallet,107,Visa
394,1,4122.8,Finland,2/21/2021,Mobile,284,MasterCard
4493,1,4855.52,Ireland,3/12/2021,Credit cards,142,MasterCard
8704,1,3279.68,Finland,2/27/2021,Mobile,171,Visa
5593,1,1699.68,Canada,1/24/2021,E-Wallet,123,JBC
7690,1,1555.8,New Zealand,2/1/2021,Bank transfers,204,Visa
3629,1,1344.08,Iran,3/10/2021,Bank transfers,18,JBC
4346,1,3108.8,France,3/6/2021,Credit cards,75,Amex
2864,0,1375.52,Germany,1/26/2021,Mobile,154,Visa
9152,0,4726,Netherlands,1/7/2021,Mobile,227,JBC
295,1,1138.12,Canada,1/22/2021,Bank transfers,135,JBC
7490,0,2191.24,Spain,2/28/2021,E-Wallet,108,JBC
8068,1,1671.68,Spain,3/6/2021,Prepaid cards,11,MasterCard
2727,1,1874.56,Spain,1/20/2021,E-Wallet,54,MasterCard
7754,1,4912.04,Iran,1/14/2021,Credit cards,146,MasterCard
5930,0,1087.48,New Zealand,2/26/2021,Mobile,38,Visa
8996,0,2089.12,Australia,1/29/2021,Credit cards,156,JBC
8668,0,3301.48,Australia,2/12/2021,Mobile,21,MasterCard
3283,0,3353.92,Brazil,3/12/2021,E-Wallet,133,MasterCard
4206,1,3800.44,Norway,2/3/2021,Mobile,287,JBC
4445,0,2205.52,United States,3/24/2021,Credit cards,127,Amex
9027,1,2843.24,Canada,1/23/2021,E-Wallet,58,Amex
5420,0,2313.16,United Kingdom,1/26/2021,Prepaid cards,37,Amex
379,1,2248.12,New Zealand,2/6/2021,Mobile,274,Visa
1552,1,4297.48,Turkey,3/28/2021,Credit cards,144,Visa
1673,1,3758.28,United States,1/17/2021,Prepaid cards,4,MasterCard
3424,0,2623.08,Australia,2/8/2021,Prepaid cards,106,MasterCard
1458,1,1327.4,Switzerland,1/31/2021,Mobile,30,JBC
6740,1,2478.08,France,3/17/2021,Prepaid cards,95,Amex
8433,0,1120.8,Turkey,1/19/2021,E-Wallet,5,JBC
8178,0,3389.16,Germany,1/25/2021,E-Wallet,166,Visa
8111,1,1625.72,Switzerland,3/25/2021,Bank transfers,220,JBC
9192,0,1315.4,Netherlands,3/16/2021,Bank transfers,165,Visa
8106,1,4262.16,Australia,1/14/2021,Prepaid cards,146,Amex
8589,1,3176.88,New Zealand,1/3/2021,Mobile,172,JBC
1499,0,3610.16,Germany,2/7/2021,Bank transfers,254,Amex
